latitude,longitude,rwi,error
21.8920839,105.6994629,-0.507,0.367
11.5769066,105.9851074,0.216,0.403
21.6267923,104.6887207,-0.885,0.388
11.7490585,106.6442871,0.231,0.403
11.3184804,106.1828613,0.213,0.398
12.0070844,106.7541504,-0.454,0.384
20.7047384,106.2707520,0.467,0.417
11.2969342,106.3586426,0.589,0.434
20.9922139,105.9191895,1.207,0.439
10.0878536,105.4797363,0.276,0.409
10.1094859,106.5783691,0.854,0.418
16.6467178,107.4572754,-0.098,0.420
20.4784813,105.5236816,-0.372,0.419
20.8485448,105.3259277,0.784,0.441
21.8105080,106.9958496,-0.828,0.398
21.3405481,106.5783691,-0.488,0.406
20.5402210,104.8425293,-0.633,0.441
17.5707203,106.5344238,1.356,0.442
21.8309063,105.7873535,-0.270,0.386
19.2385495,104.2712402,-0.240,0.474
13.7420528,108.9733887,-0.609,0.329
10.1960002,106.2707520,0.443,0.414
9.7415422,106.2048340,0.166,0.398
11.6199546,106.7102051,0.273,0.401
